StudyID,TraitNo,TraitDesc,TraitType,PC,Sex,Parent_Hybrid,Species_or_CrossType,Cross_Name,Cross_Dir,Dam.Parent1,Sire.Parent2,Trait_mean,Trait_var,Trait_var_Cat,Trait_n,CI.Letters,Ambig.Perf,Cross_ID,ParentID,Parents_Identical,Trait_mean2,Trait_mean_sub,Trait.mean.scaled,Trait.mean.scaled.zero,Trait.mean.div.by.max.sub.1,MaxSub1.Div.Min
Brothers_2013,9,Lightness_scale_L_star,Pigment,No,NA,Hybrid,F2,F2,NA,NA,NA,85.98,1.63,SE,328,NA,No,A,NA,FALSE,85.98,11.850000000000009,0.498947368421053,-0.002105263157894055,-0.12157744176542695,0.7608520900321546
Brothers_2013,10,green_to_red_scale_a_star,Pigment,No,NA,Hybrid,F2,F2,NA,NA,NA,150.19,0.43,SE,328,NA,No,A,NA,FALSE,150.19,-7.449999999999989,1.5142276422764243,2.0284552845528485,-0.047259578787109846,0.469750889679715
Brothers_2013,11,blue_to_yellow_scale_b_star,Pigment,No,NA,Hybrid,F2,F2,NA,NA,NA,116.87,0.88,SE,328,NA,No,A,NA,FALSE,116.87,-31.75999999999999,0.5289806795469686,0.05796135909393718,-0.2136849895714189,0.4710193204530314
Merot_2015,1,Courtship_preference_for_timareta_over_melpomene,Behaviour,No,NA,Parent,Heliconius_melpomene_amaryllis,M,NA,NA,NA,0.45419355,0.1214815,SD,31,NA,No,A,A,FALSE,0.45419355,0,0,-1,-0.4793940087715447,0
Merot_2015,1,Courtship_preference_for_timareta_over_melpomene,Behaviour,No,NA,Parent,Heliconius_timareta_thelxinoe,T,NA,NA,NA,0.87243243,0.09015983,SD,37,NA,No,A,B,FALSE,0.87243243,0.41823888000000004,0.9999999999999999,0.9999999999999998,0,1
Merot_2015,1,Courtship_preference_for_timareta_over_melpomene,Behaviour,No,NA,Hybrid,F1,MxT,A,M,T,0.5375,0.07338887,SD,16,NA,No,A,NA,FALSE,0.5375,0.08330644999999998,0.1991838970112008,-0.6016322059775985,-0.38390644190060663,0.19918389701120087
Merot_2015,1,Courtship_preference_for_timareta_over_melpomene,Behaviour,No,NA,Hybrid,F1,TxM,B,T,M,0.64355556,0.06268423,SD,15,NA,No,A,NA,FALSE,0.64355556,0.18936201000000003,0.4527604176828324,-0.09447916463433526,-0.2623433771254927,0.4527604176828324
Merot_2015,1,Courtship_preference_for_timareta_over_melpomene,Behaviour,No,NA,Hybrid,BC,BM,NA,M,F1,0.52107527,0.06956742,SD,62,NA,No,A,NA,FALSE,0.52107527,0.06688171999999998,0.1599127273867986,-0.6801745452264027,-0.4027328053359961,0.15991272738679874
Merot_2015,1,Courtship_preference_for_timareta_over_melpomene,Behaviour,No,NA,Hybrid,BC,BT,NA,T,F1,0.77583333,0.09452807,SD,16,NA,No,A,NA,FALSE,0.77583333,0.32163978,0.7690336680320107,0.5380673360640214,-0.11072387577339371,0.7690336680320108
Merot_2015,2,Male_genital_PC1,Chemical,Yes,M,Parent,Heliconius_timareta_thelxinoe,T,NA,NA,NA,1.21933422,1.77290904,SD,21,NA,No,A,B,FALSE,1.21933422,2.13790142,1,1,0,1
Merot_2015,2,Male_genital_PC1,Chemical,Yes,M,Parent,Heliconius_melpomene_amaryllis,M,NA,NA,NA,-0.9185672,0.25884409,SD,12,NA,No,A,A,FALSE,-0.9185672,0,0,-1,-1.753335045415194,0
Merot_2015,2,Male_genital_PC1,Chemical,Yes,M,Hybrid,F1,F1,NA,NA,NA,0.38147455,0.9192108,SD,9,NA,No,A,NA,FALSE,0.38147455,1.30004175,0.6080924676124684,0.21618493522493676,-0.6871452110972494,0.6080924676124684
Merot_2015,2,Male_genital_PC1,Chemical,Yes,M,Hybrid,BC,BT,NA,T,F1,0.4684757,0.82292215,SD,18,NA,No,A,NA,FALSE,0.4684757,1.3870429,0.6487871176024571,0.2975742352049142,-0.6157938551088971,0.6487871176024571
Merot_2015,2,Male_genital_PC1,Chemical,Yes,M,Hybrid,BC,BM,NA,M,F1,-0.5627457,0.41738171,SD,47,NA,No,A,NA,FALSE,-0.5627457,0.3558215,0.16643494254286056,-0.6671301149142789,-1.4615188278731324,0.1664349425428605
Merot_2015,3,Male_genital_PC2,Chemical,Yes,M,Parent,Heliconius_timareta_thelxinoe,T,NA,NA,NA,-0.7355725,0.50461271,SD,21,NA,No,A,B,FALSE,-0.7355725,-0.93187244,1,1,-1.7175347666200178,0
Merot_2015,3,Male_genital_PC2,Chemical,Yes,M,Parent,Heliconius_melpomene_amaryllis,M,NA,NA,NA,0.19629994,1.04787268,SD,12,NA,No,A,A,FALSE,0.19629994,0,-0,-1,-0.8085137336762542,0.5292591746091115
Merot_2015,3,Male_genital_PC2,Chemical,Yes,M,Hybrid,F1,F1,NA,NA,NA,1.02513848,1.1298374900000001,SD,9,NA,No,A,NA,FALSE,1.02513848,0.82883854,-0.8894334722464804,-2.778866944492961,0,1
Merot_2015,3,Male_genital_PC2,Chemical,Yes,M,Hybrid,BC,BT,NA,T,F1,0.01359108,0.69253097,SD,18,NA,No,A,NA,FALSE,0.01359108,-0.18270886,0.19606638436479568,-0.6078672312704086,-0.9867422009170898,0.42548924185160697
Merot_2015,3,Male_genital_PC2,Chemical,Yes,M,Hybrid,BC,BM,NA,M,F1,0.07703272,0.89928962,SD,47,NA,No,A,NA,FALSE,0.07703272,-0.11926722000000001,0.1279866373127206,-0.7440267253745587,-0.9248562789292624,0.4615210725839852
Merot_2015,4,Male_genital_PC3,Chemical,Yes,M,Parent,Heliconius_timareta_thelxinoe,T,NA,NA,NA,-0.2291544,0.82643087,SD,21,NA,No,A,B,FALSE,-0.2291544,0.3179295,1,1,-1.4253676250090423,0.29280541078504974
Merot_2015,4,Male_genital_PC3,Chemical,Yes,M,Parent,Heliconius_melpomene_amaryllis,M,NA,NA,NA,-0.5470839,0.83888186,SD,12,NA,No,A,A,FALSE,-0.5470839,0,0,-1,-2.0155239402938996,0
Merot_2015,4,Male_genital_PC3,Chemical,Yes,M,Hybrid,F1,F1,NA,NA,NA,0.3174048,0.72565615000000006,SD,9,NA,No,A,NA,FALSE,0.3174048,0.8644886999999999,2.7191207484678204,4.438241496935641,-0.41081765856352725,0.7961732677292721
Merot_2015,4,Male_genital_PC3,Chemical,Yes,M,Hybrid,BC,BT,NA,T,F1,0.53872083,0.50602335,SD,18,NA,No,A,NA,FALSE,0.53872083,1.08580473,3.4152374347143,5.8304748694286,0,1
Merot_2015,4,Male_genital_PC3,Chemical,Yes,M,Hybrid,BC,BM,NA,M,F1,-0.0250291,0.69077761,SD,47,NA,No,A,NA,FALSE,-0.0250291,0.5220547999999999,1.6420457994618303,2.2840915989236605,-1.0464602417545281,0.48079989483928665
Merot_2015,5,Female_genital_PC1,Chemical,Yes,F,Parent,Heliconius_timareta_thelxinoe,T,NA,NA,NA,-0.7878474,2.23763481,SD,18,NA,No,A,B,FALSE,-0.7878474,0.02214930000000004,0.9999999999999999,0.9999999999999998,-3.1124218617843327,0.018723688634879943
Merot_2015,5,Female_genital_PC1,Chemical,Yes,F,Parent,Heliconius_melpomene_amaryllis,M,NA,NA,NA,-0.8099967,2.07023043,SD,12,NA,No,A,A,FALSE,-0.8099967,0,0,-1,-3.1718098416687868,0
Merot_2015,5,Female_genital_PC1,Chemical,Yes,F,Hybrid,F1,F1,NA,NA,NA,-0.0037546,3.73752162,SD,6,NA,No,A,NA,FALSE,-0.0037546,0.8062421,36.40034222300472,71.80068444600944,-1.0100670499417215,0.6815486739866177
Merot_2015,5,Female_genital_PC1,Chemical,Yes,F,Hybrid,BC,BT,NA,T,F1,0.27712644,3.22219437,SD,15,NA,No,A,NA,FALSE,0.27712644,1.08712314,49.08160257886245,97.1632051577249,-0.2569526150185124,0.9189886443875457
Merot_2015,5,Female_genital_PC1,Chemical,Yes,F,Hybrid,BC,BM,NA,M,F1,0.37295931,2.8106617,SD,53,NA,No,A,NA,FALSE,0.37295931,1.18295601,53.40827971990076,105.81655943980152,0,1
Merot_2015,6,Female_genital_PC2,Chemical,Yes,F,Parent,Heliconius_timareta_thelxinoe,T,NA,NA,NA,1.13203231,1.12331969,SD,18,NA,No,A,B,FALSE,1.13203231,1.37899111,0.9999999999999999,0.9999999999999998,-0.010308289173753926,0.9936786394778064
Merot_2015,6,Female_genital_PC2,Chemical,Yes,F,Parent,Heliconius_melpomene_amaryllis,M,NA,NA,NA,-0.2469588,0.88163555,SD,12,NA,No,A,A,FALSE,-0.2469588,0,0,-1,-1.2159064499454055,0.254368702525803
Merot_2015,6,Female_genital_PC2,Chemical,Yes,F,Hybrid,F1,F1,NA,NA,NA,0.61078565,1.10101318,SD,6,NA,No,A,NA,FALSE,0.61078565,0.85774445,0.6220086872061125,0.24401737441222493,-0.46601392066572667,0.7142259058477526
Merot_2015,6,Female_genital_PC2,Chemical,Yes,F,Hybrid,BC,BT,NA,T,F1,1.14382317,1.73907243,SD,15,NA,No,A,NA,FALSE,1.14382317,1.39078197,1.0085503524384576,1.0171007048769152,0,1
Merot_2015,6,Female_genital_PC2,Chemical,Yes,F,Hybrid,BC,BM,NA,M,F1,-0.7214177,2.11305544,SD,53,NA,No,A,NA,FALSE,-0.7214177,-0.4744589,-0.3440623340929297,-1.6881246681858593,-1.6307073671186432,0
Merot_2015,7,Female_genital_PC3,Chemical,Yes,F,Parent,Heliconius_timareta_thelxinoe,T,NA,NA,NA,1.12034072,1.98580702,SD,18,NA,No,A,B,FALSE,1.12034072,1.5996522199999998,1,1,0,1
Merot_2015,7,Female_genital_PC3,Chemical,Yes,F,Parent,Heliconius_melpomene_amaryllis,M,NA,NA,NA,-0.4793115,0.69095204,SD,12,NA,No,A,A,FALSE,-0.4793115,0,0,-1,-1.4278265454816281,0.16330755589475932
Merot_2015,7,Female_genital_PC3,Chemical,Yes,F,Hybrid,F1,F1,NA,NA,NA,-0.7915353,2.84617858,SD,6,NA,No,A,NA,FALSE,-0.7915353,-0.31222380000000005,-0.1951823003127518,-1.3903646006255035,-1.7065130150763421,0
Merot_2015,7,Female_genital_PC3,Chemical,Yes,F,Hybrid,BC,BT,NA,T,F1,0.71406738,0.84446392,SD,15,NA,No,A,NA,FALSE,0.71406738,1.19337888,0.7460239576324911,0.49204791526498215,-0.36263373520869613,0.7875001643673527
Merot_2015,7,Female_genital_PC3,Chemical,Yes,F,Hybrid,BC,BM,NA,M,F1,-0.3844565,1.71895029,SD,53,NA,No,A,NA,FALSE,-0.3844565,0.09485500000000002,0.05929726400154656,-0.8814054719969069,-1.343160337865788,0.2129211286409669
Merot_2015,8,Male_wing_pc1,Chemical,Yes,NA,Parent,Heliconius_timareta_thelxinoe,T,NA,NA,NA,-0.0170603,9.5237e-4,SD,11,NA,No,A,B,FALSE,-0.0170603,-0.03197922,1,1,-2.143534518584455,0
Merot_2015,8,Male_wing_pc1,Chemical,Yes,NA,Parent,Heliconius_melpomene_amaryllis,M,NA,NA,NA,0.01491892,0.02964344,SD,12,NA,No,A,A,FALSE,0.01491892,0,-0,-1,0,1
Merot_2015,8,Male_wing_pc1,Chemical,Yes,NA,Hybrid,F1,F1,NA,NA,NA,0.00296745,0.0293795,SD,6,NA,No,A,NA,FALSE,0.00296745,-0.01195147,0.37372612590300824,-0.2525477481939835,-0.8010948513699383,0.6262738740969918
Merot_2015,8,Male_wing_pc1,Chemical,Yes,NA,Hybrid,BC,BT,NA,T,F1,-0.014349,0.00294732,SD,17,NA,No,A,NA,FALSE,-0.014349,-0.029267920000000003,0.9152168189217874,0.8304336378435748,-1.9617988433479099,0.0847831810782127
Merot_2015,8,Male_wing_pc1,Chemical,Yes,NA,Hybrid,BC,BM,NA,M,F1,0.00521702,0.02811402,SD,45,NA,No,A,NA,FALSE,0.00521702,-0.0097019,0.3033813832857712,-0.3932372334284576,-0.6503084673689516,0.6966186167142288
Merot_2015,9,Male_wing_pc2,Chemical,Yes,NA,Parent,Heliconius_timareta_thelxinoe,T,NA,NA,NA,-0.0058045,0.00302659,SD,11,NA,No,A,B,FALSE,-0.0058045,0.003493200000000001,1,1,-2.244353834247653,0.25018675196259665
Merot_2015,9,Male_wing_pc2,Chemical,Yes,NA,Parent,Heliconius_melpomene_amaryllis,M,NA,NA,NA,-0.0092977,0.00831659,SD,12,NA,No,A,A,FALSE,-0.0092977,0,0,-1,-2.9932170978868817,0
Merot_2015,9,Male_wing_pc2,Chemical,Yes,NA,Hybrid,F1,F1,NA,NA,NA,0.00318005,0.02040617,SD,6,NA,No,A,NA,FALSE,0.00318005,0.012477750000000001,3.5720113363105455,6.144022672621091,-0.3182690308210442,0.8936699142051099
Merot_2015,9,Male_wing_pc2,Chemical,Yes,NA,Hybrid,BC,BT,NA,T,F1,0.00466467,0.00852338,SD,17,NA,No,A,NA,FALSE,0.00466467,0.013962370000000002,3.997014199015229,6.994028398030458,0,1
Merot_2015,9,Male_wing_pc2,Chemical,Yes,NA,Hybrid,BC,BM,NA,M,F1,0.00171203,0.01929507,SD,45,NA,No,A,NA,FALSE,0.00171203,0.01100973,3.151760563380281,5.303521126760562,-0.6329793961845104,0.7885287383159163
Merot_2015,10,Male_wing_pc3,Chemical,Yes,NA,Parent,Heliconius_timareta_thelxinoe,T,NA,NA,NA,-0.0026364,2.9411e-4,SD,11,NA,No,A,B,FALSE,-0.0026364,-0.0017022,0.9999999999999999,0.9999999999999998,-1.3299269415306987,0
Merot_2015,10,Male_wing_pc3,Chemical,Yes,NA,Parent,Heliconius_melpomene_amaryllis,M,NA,NA,NA,-9.342e-4,0.00200003,SD,12,NA,No,A,A,FALSE,-9.342e-4,0,-0,-1,-1.1169085680389845,0.16017298908655653
Merot_2015,10,Male_wing_pc3,Chemical,Yes,NA,Hybrid,F1,F1,NA,NA,NA,-7.432e-4,0.00292282,SD,6,NA,No,A,NA,FALSE,-7.432e-4,1.910000000000001e-4,-0.11220773117142525,-1.2244154623428505,-1.093006259651652,0.17814563678690443
Merot_2015,10,Male_wing_pc3,Chemical,Yes,NA,Hybrid,BC,BT,NA,T,F1,0.00799086,0.02244029,SD,17,NA,No,A,NA,FALSE,0.00799086,0.00892506,-5.243249911878745,-11.48649982375749,0,1
Merot_2015,10,Male_wing_pc3,Chemical,Yes,NA,Hybrid,BC,BM,NA,M,F1,-0.0020261,0.00203316,SD,45,NA,No,A,NA,FALSE,-0.0020261,-0.0010918999999999998,0.6414639877805192,0.2829279755610383,-1.2535521833694996,0.05742778477236832
Merot_2015,11,PC1_Fwshape,Morphology,Yes,NA,Parent,Heliconius_timareta_thelxinoe,T,NA,NA,NA,-0.0137866,0.01153591,SD,12,NA,No,A,B,FALSE,-0.0137866,0.0013154000000000013,1,1,3.668201672705109,-Inf
Merot_2015,11,PC1_Fwshape,Morphology,Yes,NA,Parent,Heliconius_melpomene_amaryllis,M,NA,NA,NA,-0.015102,0.01755633,SD,10,NA,No,A,A,FALSE,-0.015102,0,0,-1,4.113601733653879,-Inf
Merot_2015,11,PC1_Fwshape,Morphology,Yes,NA,Hybrid,F1,F1,NA,NA,NA,-0.0097938,0.02052909,SD,4,NA,No,A,NA,FALSE,-0.0097938,0.005308200000000001,4.035426486239923,7.070852972479846,2.316222530728338,-Inf
Merot_2015,11,PC1_Fwshape,Morphology,Yes,NA,Hybrid,BC,BT,NA,T,F1,-0.0029533,0.01537526,SD,13,NA,No,A,NA,FALSE,-0.0029533,0.012148700000000002,9.235745780751095,17.47149156150219,0,NaN
Merot_2015,11,PC1_Fwshape,Morphology,Yes,NA,Hybrid,BC,BM,NA,M,F1,-0.0090207,0.01352548,SD,50,NA,No,A,NA,FALSE,-0.0090207,0.006081300000000001,4.623156454310473,8.246312908620945,2.0544475671282973,-Inf
Merot_2015,12,PC2_Fwshape,Morphology,Yes,NA,Parent,Heliconius_timareta_thelxinoe,T,NA,NA,NA,0.00754747,0.00879715,SD,12,NA,No,A,B,FALSE,0.00754747,0.02008267,1,1,0,1
Merot_2015,12,PC2_Fwshape,Morphology,Yes,NA,Parent,Heliconius_melpomene_amaryllis,M,NA,NA,NA,-0.0125352,0.01455015,SD,10,NA,No,A,A,FALSE,-0.0125352,0,0,-1,-2.6608479397731957,0
Merot_2015,12,PC2_Fwshape,Morphology,Yes,NA,Hybrid,F1,F1,NA,NA,NA,-0.0045247,0.01545144,SD,4,NA,No,A,NA,FALSE,-0.0045247,0.0080105,0.39887624504112257,-0.20224750991775486,-1.5994989049310564,0.3988762450411225
Merot_2015,12,PC2_Fwshape,Morphology,Yes,NA,Hybrid,BC,BT,NA,T,F1,-0.0014942,0.01017851,SD,13,NA,No,A,NA,FALSE,-0.0014942,0.011041,0.5497774947255519,0.09955498945110386,-1.1979736255990419,0.5497774947255519
Merot_2015,12,PC2_Fwshape,Morphology,Yes,NA,Hybrid,BC,BM,NA,M,F1,1.71e-5,0.01264328,SD,50,NA,No,A,NA,FALSE,1.71e-5,0.0125523,0.6250314325734576,0.2500628651469152,-0.9977343401166219,0.6250314325734576
Merot_2015,13,PC3_Fwshape,Morphology,Yes,NA,Parent,Heliconius_timareta_thelxinoe,T,NA,NA,NA,-0.0048763,0.00735076,SD,12,NA,No,A,B,FALSE,-0.0048763,-0.00578,0.9999999999999999,0.9999999999999998,-2.5250161061315888,0.36100620170253983
Merot_2015,13,PC3_Fwshape,Morphology,Yes,NA,Parent,Heliconius_melpomene_amaryllis,M,NA,NA,NA,9.037e-4,0.01721502,SD,10,NA,No,A,A,FALSE,9.037e-4,0,-0,-1,-0.717376483171438,0.8184569505604959
Merot_2015,13,PC3_Fwshape,Morphology,Yes,NA,Hybrid,F1,F1,NA,NA,NA,-0.0094377,0.01455078,SD,4,NA,No,A,NA,FALSE,-0.0094377,-0.0103414,1.7891695501730103,2.5783391003460205,-3.951550254257961,0
Merot_2015,13,PC3_Fwshape,Morphology,Yes,NA,Hybrid,BC,BT,NA,T,F1,-0.0023351,0.01129771,SD,13,NA,No,A,NA,FALSE,-0.0023351,-0.0032388,0.5603460207612456,0.12069204152249124,-1.730280152867517,0.5621262437436882
Merot_2015,13,PC3_Fwshape,Morphology,Yes,NA,Hybrid,BC,BM,NA,M,F1,0.00319754,0.01172811,SD,50,NA,No,A,NA,FALSE,0.00319754,0.00229384,-0.39685813148788923,-1.7937162629757784,0,1
Merot_2015,14,PC1_HWshape,Morphology,Yes,NA,Parent,Heliconius_timareta_thelxinoe,T,NA,NA,NA,0.00451058,0.0111688,SD,12,NA,No,A,B,FALSE,0.00451058,-0.00936005,1,1,-0.6748107331822708,0
Merot_2015,14,PC1_HWshape,Morphology,Yes,NA,Parent,Heliconius_melpomene_amaryllis,M,NA,NA,NA,0.01387063,0.02461659,SD,10,NA,No,A,A,FALSE,0.01387063,0,-0,-1,0,1
Merot_2015,14,PC1_HWshape,Morphology,Yes,NA,Hybrid,F1,F1,NA,NA,NA,0.00843719,0.01304821,SD,4,NA,No,A,NA,FALSE,0.00843719,-0.0054334399999999995,0.5804926255735813,0.16098525114716256,-0.3917226542702097,0.41950737442641883
Merot_2015,14,PC1_HWshape,Morphology,Yes,NA,Hybrid,BC,BT,NA,T,F1,0.00777663,0.01442199,SD,13,NA,No,A,NA,FALSE,0.00777663,-0.0060940000000000005,0.6510648981575954,0.30212979631519077,-0.43934558127496737,0.3489351018424047
Merot_2015,14,PC1_HWshape,Morphology,Yes,NA,Hybrid,BC,BM,NA,M,F1,0.01106502,0.01349304,SD,50,NA,No,A,NA,FALSE,0.01106502,-0.00280561,0.2997430569281147,-0.4005138861437706,-0.20226983201195625,0.7002569430718852
Merot_2015,15,PC2_HWshape,Morphology,Yes,NA,Parent,Heliconius_timareta_thelxinoe,T,NA,NA,NA,0.0063026,0.01513356,SD,12,NA,No,A,B,FALSE,0.0063026,-0.0035431300000000002,1,1,-0.56040813565091,0
Merot_2015,15,PC2_HWshape,Morphology,Yes,NA,Parent,Heliconius_melpomene_amaryllis,M,NA,NA,NA,0.00984573,0.01013857,SD,10,NA,No,A,A,FALSE,0.00984573,0,-0,-1,-0.31328296154320967,0.44097356620397066
Merot_2015,15,PC2_HWshape,Morphology,Yes,NA,Hybrid,F1,F1,NA,NA,NA,0.00782211,0.01210791,SD,4,NA,No,A,NA,FALSE,0.00782211,-0.0020236200000000003,0.5711390775952336,0.14227815519046727,-0.4544258055336432,0.18911633035835407
Merot_2015,15,PC2_HWshape,Morphology,Yes,NA,Hybrid,BC,BT,NA,T,F1,0.01433739,0.01371499,SD,13,NA,No,A,NA,FALSE,0.01433739,0.00449166,-1.2677096239765404,-3.535419247953081,0,1
Merot_2015,15,PC2_HWshape,Morphology,Yes,NA,Hybrid,BC,BM,NA,M,F1,0.01265722,0.01705354,SD,50,NA,No,A,NA,FALSE,0.01265722,0.00281149,-0.7935046131527773,-2.587009226305555,-0.11718799586256634,0.7908881252652528
Merot_2015,16,PC3_HWshape,Morphology,Yes,NA,Parent,Heliconius_timareta_thelxinoe,T,NA,NA,NA,-0.0046387,0.00980888,SD,12,NA,No,A,B,FALSE,-0.0046387,1.5170000000000027e-4,0.9999999999999999,0.9999999999999998,-2.0788050745956257,0.016688209895217132
Merot_2015,16,PC3_HWshape,Morphology,Yes,NA,Parent,Heliconius_melpomene_amaryllis,M,NA,NA,NA,-0.0047904,0.01825854,SD,10,NA,No,A,A,FALSE,-0.0047904,0,0,-1,-2.114085375071223,0
Merot_2015,16,PC3_HWshape,Morphology,Yes,NA,Hybrid,F1,F1,NA,NA,NA,-7.316e-4,0.00455181,SD,4,NA,No,A,NA,FALSE,-7.316e-4,0.0040588,26.755438365194415,52.51087673038883,-1.1701454701908207,0.44650037127691744
Merot_2015,16,PC3_HWshape,Morphology,Yes,NA,Hybrid,BC,BT,NA,T,F1,0.00429985,0.0061877,SD,13,NA,No,A,NA,FALSE,0.00429985,0.009090250000000001,59.92254449571512,118.84508899143025,0,1
Merot_2015,16,PC3_HWshape,Morphology,Yes,NA,Hybrid,BC,BM,NA,M,F1,-0.0045284,0.01346854,SD,50,NA,No,A,NA,FALSE,-0.0045284,2.620000000000001e-4,1.727092946605139,2.454185893210278,-2.053153016965708,0.028822089601496126
Merot_2015,17,PC1_AntD_Pattern,Morphology,Yes,NA,Parent,Heliconius_timareta_thelxinoe,T,NA,NA,NA,-30.208832,18.4728414,SD,13,NA,No,A,B,FALSE,-30.208832,5.259994999999996,1,1,3.746089627107268,-Inf
Merot_2015,17,PC1_AntD_Pattern,Morphology,Yes,NA,Parent,Heliconius_melpomene_amaryllis,M,NA,NA,NA,-35.468827,17.758854,SD,10,NA,No,A,A,FALSE,-35.468827,0,0,-1,4.572483964635316,-Inf
Merot_2015,17,PC1_AntD_Pattern,Morphology,Yes,NA,Hybrid,F1,F1,NA,NA,NA,-40.232154,5.7039923,SD,5,NA,No,A,NA,FALSE,-40.232154,-4.763327000000004,-0.9055763360991802,-2.8111526721983604,5.320847120987074,-Inf
Merot_2015,17,PC1_AntD_Pattern,Morphology,Yes,NA,Hybrid,BC,BT,NA,T,F1,-6.364994,23.7809547,SD,13,NA,No,A,NA,FALSE,-6.364994,29.103832999999998,5.533053358415744,10.066106716831488,0,NaN
Merot_2015,17,PC1_AntD_Pattern,Morphology,Yes,NA,Hybrid,BC,BM,NA,M,F1,-17.104377,25.7659627,SD,51,NA,No,A,NA,FALSE,-17.104377,18.364449999999998,3.491343622950214,5.982687245900428,1.687257364264601,-Inf
Merot_2015,18,PC2_AntD_Pattern,Morphology,Yes,NA,Parent,Heliconius_timareta_thelxinoe,T,NA,NA,NA,24.8758324,8.00728122,SD,13,NA,No,A,B,FALSE,24.8758324,29.6013855,1,1,0,1
Merot_2015,18,PC2_AntD_Pattern,Morphology,Yes,NA,Parent,Heliconius_melpomene_amaryllis,M,NA,NA,NA,-4.7255531,12.6673162,SD,10,NA,No,A,A,FALSE,-4.7255531,0,0,-1,-1.1899656270396806,0
Merot_2015,18,PC2_AntD_Pattern,Morphology,Yes,NA,Hybrid,F1,F1,NA,NA,NA,1.04327698,13.5719469,SD,5,NA,No,A,NA,FALSE,1.04327698,5.76883008,0.19488378609845813,-0.6102324278030837,-0.9580606203151618,0.19488378609845813
Merot_2015,18,PC2_AntD_Pattern,Morphology,Yes,NA,Hybrid,BC,BT,NA,T,F1,14.8355064,14.3351059,SD,13,NA,No,A,NA,FALSE,14.8355064,19.5610595,0.6608156736447353,0.3216313472894705,-0.4036176895933742,0.6608156736447353
Merot_2015,18,PC2_AntD_Pattern,Morphology,Yes,NA,Hybrid,BC,BM,NA,M,F1,5.19273878,20.5783725,SD,51,NA,No,A,NA,FALSE,5.19273878,9.91829188,0.3350617449983887,-0.3298765100032226,-0.7912536675556634,0.3350617449983887
Merot_2015,19,PC1_PosteriorD_Pattern,Morphology,Yes,NA,Parent,Heliconius_timareta_thelxinoe,T,NA,NA,NA,-26.272748,7.15802594,SD,13,NA,No,A,B,FALSE,-26.272748,-12.897683,1,1,1.626172070347661,-Inf
Merot_2015,19,PC1_PosteriorD_Pattern,Morphology,Yes,NA,Parent,Heliconius_melpomene_amaryllis,M,NA,NA,NA,-13.375065,8.48231855,SD,8,NA,No,A,A,FALSE,-13.375065,0,-0,-1,0.33694511674547845,-Inf
Merot_2015,19,PC1_PosteriorD_Pattern,Morphology,Yes,NA,Hybrid,F1,F1,NA,NA,NA,-10.004199,3.75137356,SD,3,NA,No,A,NA,FALSE,-10.004199,3.3708659999999995,-0.261354384349499,-1.522708768698998,0,NaN
Merot_2015,19,PC1_PosteriorD_Pattern,Morphology,Yes,NA,Hybrid,BC,BT,NA,T,F1,-25.226954,7.52225881,SD,13,NA,No,A,NA,FALSE,-25.226954,-11.851889,0.9189161340063947,0.8378322680127894,1.5216365648064376,-Inf
Merot_2015,19,PC1_PosteriorD_Pattern,Morphology,Yes,NA,Hybrid,BC,BM,NA,M,F1,-14.708685,15.9465517,SD,47,NA,No,A,NA,FALSE,-14.708685,-1.3336199999999998,0.10339996726543828,-0.7932000654691235,0.47025114154566494,-Inf
Merot_2015,20,PC2_PosteriorD_Pattern,Morphology,Yes,NA,Parent,Heliconius_timareta_thelxinoe,T,NA,NA,NA,12.6178888,8.22240419,SD,13,NA,No,A,B,FALSE,12.6178888,19.060653,1,1,0,1
Merot_2015,20,PC2_PosteriorD_Pattern,Morphology,Yes,NA,Parent,Heliconius_melpomene_amaryllis,M,NA,NA,NA,-6.4427642,15.0715068,SD,8,NA,No,A,A,FALSE,-6.4427642,0,0,-1,-1.5106055618432777,0
Merot_2015,20,PC2_PosteriorD_Pattern,Morphology,Yes,NA,Hybrid,F1,F1,NA,NA,NA,-4.7281653,9.70593349,SD,3,NA,No,A,NA,FALSE,-4.7281653,1.7145989000000004,0.08995488769456118,-0.8200902246108777,-1.3747192081768862,0.08995488769456117
Merot_2015,20,PC2_PosteriorD_Pattern,Morphology,Yes,NA,Hybrid,BC,BT,NA,T,F1,0.50431083,13.2184983,SD,13,NA,No,A,NA,FALSE,0.50431083,6.94707503,0.3644720372381786,-0.27105592552364277,-0.9600320752549348,0.36447203723817856
Merot_2015,20,PC2_PosteriorD_Pattern,Morphology,Yes,NA,Hybrid,BC,BM,NA,M,F1,-2.3522019,15.5752076,SD,47,NA,No,A,NA,FALSE,-2.3522019,4.0905623,0.21460766847809468,-0.5707846630438107,-1.1864180242260496,0.21460766847809465
Mirzaie-Nodoushan_1999,1,Prostrateness_score,Morphology,No,NA,Parent,Trifolium_pratense_prostrate,P1,NA,NA,NA,4.94,0.02729469,Var,6,NA,No,A,B,FALSE,4.94,3.075,1,1,0,1
Mirzaie-Nodoushan_1999,1,Prostrateness_score,Morphology,No,NA,Parent,Trifolium_pratense_erect,P2,NA,NA,NA,1.865,0.05200961,Var,6,NA,No,A,A,FALSE,1.865,0,0,-1,-0.6224696356275303,0
